episode,top1,reward,total_macs,normalized_macs,normalized_nnz,ckpt_name,action_history,agent_action_history
1861,58.92999999999999,0.5892999999999999,20287296,50.02982954545454,55.59776761699838,adc_episode_1861,"[0.75, 0.375, 0.375, 0.25, 0.75, 0, 0.75, 0.59375, 0, 0.28125, 0, 0, 0, 0, 0, 0.140625, 0.765625, 0.1875, 0.75]","[0.8, 0.40426648, 0.40766814, 0.28217515, 0.8, 0.0, 0.8, 0.61981356, 0.0, 0.31123084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1862,72.37,0.7237,20289024,50.034090909090914,69.76869284561592,adc_episode_1862,"[0.75, 0.1875, 0.75, 0.5, 0.6875, 0.3125, 0, 0.78125, 0.15625, 0.6875, 0.15625, 0, 0, 0, 0, 0, 0, 0.40625, 0.65625]","[0.7800491, 0.21967413, 0.8, 0.5436432, 0.6976561, 0.3483868, 0.008129213, 0.8, 0.18037762, 0.70256156, 0.17035817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1863,71.73,0.7173,20286720,50.028409090909086,68.4238838084992,adc_episode_1863,"[0.75, 0.6875, 0.75, 0.75, 0.5625, 0.3125, 0.3125, 0, 0.21875, 0.03125, 0.71875, 0, 0.03125, 0, 0, 0, 0, 0.640625, 0.4375]","[0.8, 0.7058207, 0.8, 0.8, 0.57642806, 0.36348224, 0.37231186, 0.0, 0.23309173, 0.041184142, 0.7334662, 0.0, 0.031763077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1864,66.47000000000001,0.6647000000000002,20287296,50.02982954545454,72.73399677245831,adc_episode_1864,"[0.4375, 0.6875, 0.5625, 0.4375, 0.5625, 0.5625, 0, 0.78125, 0.21875, 0, 0, 0.78125, 0, 0, 0, 0, 0, 0.140625, 0.765625]","[0.48309457, 0.7336009, 0.62121737, 0.45457256, 0.59019333, 0.5951547, 0.0, 0.8, 0.2494619, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1865,73.38,0.7338,20275776,50.00142045454545,63.619553523399674,adc_episode_1865,"[0.75, 0.75, 0.75, 0.75, 0, 0.75, 0, 0.15625, 0.0625, 0.28125, 0.3125, 0, 0, 0, 0, 0, 0.34375, 0.703125, 0.359375]","[0.8, 0.8, 0.8, 0.8, 0.045112997, 0.8, 0.0, 0.17616107, 0.07420154, 0.2908875, 0.31683153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1866,73.79,0.7379000000000001,20282112,50.01704545454545,62.88999462076386,adc_episode_1866,"[0.25, 0.625, 0.75, 0.75, 0.3125, 0.5, 0, 0.25, 0.1875, 0.78125, 0, 0, 0, 0, 0, 0.109375, 0.0625, 0.78125, 0.125]","[0.25579605, 0.6625866, 0.8, 0.8, 0.3256761, 0.5458119, 0.0, 0.25315747, 0.21165495, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.123590924, 0.0, 0.0, 0.0]"
1867,70.33,0.7033,20305152,50.07386363636363,75.16810112963958,adc_episode_1867,"[0.75, 0, 0.75, 0.75, 0.6875, 0.4375, 0, 0, 0.78125, 0, 0.15625, 0.65625, 0, 0, 0, 0, 0.0625, 0, 0.609375]","[0.8, 0.0, 0.8, 0.8, 0.7144134, 0.4455034, 0.0, 0.0, 0.8, 0.0, 0.17393616, 0.6648873, 0.0, 0.0, 0.0, 0.0, 0.06916811, 0.0, 0.0]"
1868,70.19,0.7019,20287872,50.03125000000001,70.46799354491662,adc_episode_1868,"[0.75, 0.5625, 0.75, 0.25, 0.75, 0, 0.3125, 0.6875, 0, 0.71875, 0, 0.15625, 0, 0, 0, 0, 0, 0.34375, 0.703125]","[0.8, 0.58355975, 0.8, 0.2861024, 0.8, 0.0, 0.31409413, 0.68983185, 0.0, 0.74387556, 0.0, 0.16999908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.077070035, 0.0]"
1869,73.82,0.7382,20284416,50.02272727272727,61.53173749327595,adc_episode_1869,"[0.75, 0.625, 0.375, 0.5, 0.6875, 0.375, 0, 0.78125, 0, 0.09375, 0.375, 0, 0, 0, 0.125, 0, 0.25, 0.59375, 0.5]","[0.8, 0.6447647, 0.3985562, 0.50389576, 0.73423046, 0.41353208, 0.0, 0.8, 0.0, 0.121592395, 0.39898837, 0.0, 0.0, 0.0, 0.12952307, 0.0, 0.25415254, 0.0, 0.0]"
1870,71.14,0.7114,20276352,50.00284090909091,67.11269499731038,adc_episode_1870,"[0.5625, 0.75, 0.75, 0.375, 0.75, 0, 0.125, 0.71875, 0, 0.09375, 0.71875, 0, 0, 0.03125, 0, 0, 0, 0.59375, 0.515625]","[0.61455333, 0.8, 0.7566045, 0.42877442, 0.8, 0.0, 0.1392858, 0.7194575, 0.0, 0.09487798, 0.7188148, 0.0, 0.0, 0.03127612, 0.0, 0.0, 0.0, 0.0, 0.0]"
1871,61.1,0.611,20279808,50.01136363636364,61.08122646584185,adc_episode_1871,"[0.125, 0.75, 0.0625, 0.3125, 0.6875, 0.75, 0, 0.75, 0.4375, 0.34375, 0, 0, 0, 0, 0, 0, 0.390625, 0.6875, 0.359375]","[0.18459153, 0.8, 0.07922243, 0.32843497, 0.73903286, 0.8, 0.0, 0.76003164, 0.43950838, 0.35142457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11705557, 0.010312444]"
1872,66.49000000000001,0.6649,20293632,50.04545454545455,64.87358795051102,adc_episode_1872,"[0.75, 0.375, 0.75, 0.3125, 0.75, 0.1875, 0.75, 0.03125, 0.4375, 0.09375, 0, 0, 0.28125, 0, 0.203125, 0, 0.0625, 0.359375, 0.6875]","[0.8, 0.38333187, 0.8, 0.31977367, 0.8, 0.22615185, 0.8, 0.062047128, 0.4610058, 0.09436811, 0.0, 0.0, 0.31094334, 0.0, 0.21383664, 0.0, 0.06871392, 0.0, 0.0]"
1873,63.89,0.6389,20278656,50.008522727272734,63.21274878967187,adc_episode_1873,"[0.75, 0.6875, 0.6875, 0.3125, 0.5, 0.75, 0.1875, 0, 0.4375, 0.28125, 0.0625, 0, 0.03125, 0.09375, 0, 0, 0.203125, 0.75, 0.234375]","[0.7527782, 0.7405734, 0.7237105, 0.3587991, 0.5542594, 0.7937802, 0.19245861, 0.0, 0.45690137, 0.31015113, 0.092875406, 0.0023012583, 0.04768389, 0.096026346, 0.0, 0.0, 0.0, 0.34687936, 0.0]"
1874,73.63,0.7363,20282112,50.01704545454545,69.13327057557827,adc_episode_1874,"[0.75, 0.5625, 0.4375, 0.75, 0, 0.75, 0, 0.5625, 0.125, 0.40625, 0, 0.28125, 0, 0, 0, 0, 0, 0.546875, 0.5625]","[0.8, 0.614152, 0.47182697, 0.8, 0.0, 0.8, 0.0, 0.5883279, 0.14631937, 0.43542776, 0.0, 0.29351008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1875,70.85000000000001,0.7085000000000001,20307456,50.07954545454546,74.3444055944056,adc_episode_1875,"[0.1875, 0.625, 0.5625, 0.5, 0.375, 0.75, 0, 0.0625, 0.78125, 0, 0.78125, 0, 0, 0, 0, 0, 0, 0, 0.78125]","[0.2473235, 0.6469928, 0.60673404, 0.51673836, 0.42274618, 0.8, 0.0, 0.08075604, 0.8, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1876,66.58,0.6658,20277504,50.00568181818181,64.56764389456697,adc_episode_1876,"[0.375, 0.75, 0.75, 0.5, 0.625, 0.0625, 0.75, 0, 0.40625, 0.40625, 0, 0, 0, 0, 0, 0, 0.203125, 0.75, 0.203125]","[0.43656528, 0.8, 0.77194196, 0.50545084, 0.6650559, 0.081122816, 0.8, 0.0, 0.4313214, 0.4076248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18554468, 0.0, 0.0]"
1877,43.8,0.43799999999999994,20284416,50.02272727272727,63.599381387842925,adc_episode_1877,"[0.3125, 0.75, 0.75, 0.75, 0.4375, 0.75, 0.25, 0, 0.375, 0, 0.21875, 0, 0, 0, 0, 0, 0.375, 0.6875, 0.375]","[0.35073024, 0.8, 0.8, 0.8, 0.47553065, 0.8, 0.30146208, 0.0, 0.40010184, 0.0, 0.23503983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1878,67.09,0.6709,20279808,50.01136363636364,68.94835933297472,adc_episode_1878,"[0.6875, 0.6875, 0.75, 0, 0.3125, 0.75, 0.125, 0.34375, 0.125, 0, 0.21875, 0.78125, 0.34375, 0, 0, 0, 0.09375, 0.140625, 0.78125]","[0.7237334, 0.73871064, 0.8, 0.041103095, 0.3600472, 0.8, 0.13237242, 0.36667073, 0.1482658, 0.0, 0.22700766, 0.8, 0.3593879, 0.0, 0.0, 0.0, 0.096709944, 0.0, 0.0]"
1879,66.16,0.6616,20289024,50.034090909090914,65.25013448090371,adc_episode_1879,"[0.5, 0.6875, 0.75, 0.625, 0.125, 0.75, 0, 0.5, 0.75, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0.3125, 0.71875]","[0.5069815, 0.71447086, 0.8, 0.6731495, 0.18422645, 0.762898, 0.0, 0.5196379, 0.75212973, 0.0, 0.0, 0.009098689, 0.0, 0.0, 0.32196796, 0.0, 0.0, 0.0, 0.0]"
1880,69.32000000000001,0.6932,20272896,49.99431818181818,64.23816568047337,adc_episode_1880,"[0.75, 0.75, 0.75, 0.6875, 0.5, 0.375, 0, 0, 0, 0.46875, 0.65625, 0, 0, 0, 0, 0, 0.203125, 0.75, 0.21875]","[0.8, 0.8, 0.8, 0.6976631, 0.5436358, 0.38726574, 0.0, 0.0, 0.0, 0.4757718, 0.6703795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22915627]"
1881,64.71000000000001,0.6471000000000001,20280960,50.01420454545455,64.51721355567508,adc_episode_1881,"[0.3125, 0.5625, 0.625, 0.5, 0.75, 0.4375, 0, 0.78125, 0, 0.4375, 0, 0.125, 0, 0, 0, 0, 0.109375, 0.78125, 0.09375]","[0.3204771, 0.6161658, 0.64355457, 0.5007823, 0.8, 0.45369142, 0.0, 0.8, 0.0, 0.44598657, 0.0, 0.13005695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1882,73.72000000000001,0.7372000000000001,20293632,50.04545454545455,70.12842926304465,adc_episode_1882,"[0.4375, 0.5, 0.75, 0.6875, 0.125, 0.75, 0, 0, 0.78125, 0, 0.4375, 0.03125, 0, 0, 0, 0, 0, 0.4375, 0.65625]","[0.48945946, 0.550083, 0.8, 0.74118865, 0.16809729, 0.8, 0.0, 0.0, 0.8, 0.0, 0.43920568, 0.035719827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023242816]"
1883,68.29,0.6829000000000001,20279808,50.01136363636364,59.80029585798816,adc_episode_1883,"[0.6875, 0.25, 0.75, 0, 0.5, 0.4375, 0, 0.78125, 0, 0, 0.625, 0, 0, 0, 0.203125, 0, 0.046875, 0.78125, 0.140625]","[0.7360113, 0.25001642, 0.8, 0.005835156, 0.50150275, 0.4543179, 0.0, 0.8, 0.0, 0.03039254, 0.6375663, 0.0, 0.0, 0.0, 0.21215343, 0.0, 0.0, 0.0, 0.0]"
1884,74.9,0.7490000000000001,20278656,50.008522727272734,62.38569123184507,adc_episode_1884,"[0.75, 0.5625, 0.625, 0.375, 0.5, 0.0625, 0, 0.78125, 0, 0.53125, 0, 0.34375, 0, 0.0625, 0, 0, 0.0625, 0.78125, 0.109375]","[0.8, 0.6023668, 0.6636793, 0.38764367, 0.56081164, 0.07025926, 0.061502457, 0.8, 0.0, 0.560371, 0.0, 0.35472715, 0.0, 0.06941979, 0.0, 0.0, 0.0, 0.0, 0.0]"
1885,73.95,0.7395,20285568,50.02556818181818,69.91998386229156,adc_episode_1885,"[0.75, 0.625, 0.5625, 0.5, 0.75, 0.5, 0, 0.625, 0, 0.40625, 0.40625, 0, 0, 0, 0, 0, 0, 0.46875, 0.640625]","[0.8, 0.64003545, 0.58910173, 0.55078864, 0.8, 0.5555111, 0.0, 0.6302911, 0.0, 0.4132411, 0.4126386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1886,74.64,0.7464,20291328,50.03977272727273,69.33835395373858,adc_episode_1886,"[0.4375, 0.1875, 0.75, 0.75, 0.75, 0.375, 0, 0.78125, 0, 0.5625, 0.375, 0, 0, 0, 0, 0, 0, 0.4375, 0.640625]","[0.48848698, 0.24968335, 0.8, 0.8, 0.8, 0.42329097, 0.0, 0.8, 0.0, 0.5643293, 0.40435836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11873454]"
1887,72.05,0.7204999999999999,20286720,50.028409090909086,70.54195804195804,adc_episode_1887,"[0.25, 0.75, 0.75, 0.3125, 0.625, 0.5, 0, 0, 0.59375, 0, 0.78125, 0, 0, 0, 0, 0, 0, 0.359375, 0.6875]","[0.30317265, 0.8, 0.8, 0.3565868, 0.65656245, 0.5078595, 0.0, 0.0, 0.6061786, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1888,73.94000000000001,0.7394000000000002,20278656,50.008522727272734,65.875470683163,adc_episode_1888,"[0.25, 0.75, 0.6875, 0.5625, 0.5625, 0.6875, 0, 0.28125, 0.46875, 0.4375, 0, 0, 0, 0, 0, 0, 0.078125, 0.796875, 0.015625]","[0.2731325, 0.8, 0.7252171, 0.5779376, 0.6140483, 0.7383685, 0.0, 0.30081213, 0.49927258, 0.43959197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16930333, 0.0]"
1889,72.44999999999999,0.7244999999999999,20289024,50.034090909090914,61.296395911780536,adc_episode_1889,"[0.75, 0.1875, 0.75, 0.75, 0.75, 0.25, 0.6875, 0, 0, 0.34375, 0, 0.09375, 0, 0, 0, 0, 0.578125, 0.546875, 0.546875]","[0.8, 0.21051678, 0.7566606, 0.8, 0.8, 0.2745585, 0.6911119, 0.0, 0.0, 0.37174776, 0.0, 0.11613528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0854161]"
1890,65.21000000000001,0.6521000000000001,20280960,50.01420454545455,64.40626681011297,adc_episode_1890,"[0.75, 0.75, 0.5, 0.75, 0, 0.6875, 0.125, 0.21875, 0.78125, 0, 0, 0, 0, 0, 0, 0.03125, 0.171875, 0.75, 0.234375]","[0.8, 0.8, 0.53478307, 0.8, 0.0, 0.7152917, 0.12937267, 0.21939872, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03236204, 0.0, 0.0, 0.0]"
1891,64.01,0.6401,20282112,50.01704545454545,71.35220548682088,adc_episode_1891,"[0.5625, 0.75, 0.375, 0.75, 0.125, 0.75, 0, 0.75, 0, 0.3125, 0.40625, 0, 0, 0, 0, 0, 0, 0.359375, 0.6875]","[0.6095349, 0.77398556, 0.41659397, 0.8, 0.18715659, 0.8, 0.0, 0.7678147, 0.020584581, 0.33756405, 0.433813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1892,64.96,0.6496,20172096,49.74573863636363,65.36444324905864,adc_episode_1892,"[0.4375, 0.1875, 0.75, 0.75, 0, 0.75, 0.4375, 0.65625, 0.5625, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0.796875, 0.296875]","[0.49837327, 0.2138832, 0.79325414, 0.8, 0.0, 0.8, 0.4810181, 0.6834823, 0.5731294, 0.3429643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31135473]"
1893,69.85,0.6984999999999999,20286144,50.02698863636363,67.69432490586337,adc_episode_1893,"[0.75, 0.25, 0.75, 0.5, 0.25, 0.75, 0, 0.28125, 0.25, 0, 0.71875, 0, 0, 0, 0, 0, 0, 0.671875, 0.390625]","[0.8, 0.30087027, 0.8, 0.55264163, 0.26252398, 0.8, 0.0, 0.28729442, 0.2664856, 0.0, 0.7468125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1894,54.03,0.5403,20282112,50.01704545454545,66.88407746100053,adc_episode_1894,"[0.75, 0.75, 0.75, 0.5, 0.5625, 0.375, 0.75, 0, 0.25, 0.46875, 0, 0, 0, 0, 0, 0, 0.046875, 0.796875, 0.015625]","[0.8, 0.8, 0.8, 0.54235214, 0.57428163, 0.43658566, 0.8, 0.0, 0.2541962, 0.4906582, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1895,75.11,0.7511,20279808,50.01136363636364,65.44849381387843,adc_episode_1895,"[0.75, 0.625, 0.75, 0.4375, 0.75, 0.0625, 0, 0.5, 0.53125, 0, 0.28125, 0.21875, 0, 0, 0, 0, 0, 0.796875, 0.0625]","[0.8, 0.65093535, 0.8, 0.45250404, 0.8, 0.12140672, 0.0, 0.5148244, 0.54732543, 0.0, 0.30669698, 0.22200751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1896,71.83,0.7182999999999999,20293632,50.04545454545455,76.19015599784831,adc_episode_1896,"[0.375, 0.75, 0.75, 0.75, 0.75, 0, 0.5625, 0, 0.5, 0, 0.78125, 0, 0, 0, 0, 0, 0, 0, 0.703125]","[0.3838764, 0.8, 0.8, 0.8, 0.7525511, 0.012063578, 0.61287796, 0.0, 0.51491874, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1897,72.46000000000001,0.7246000000000001,20283264,50.01988636363637,63.40102205486821,adc_episode_1897,"[0.75, 0.6875, 0.75, 0, 0.75, 0.4375, 0, 0.5, 0.125, 0.53125, 0, 0, 0, 0, 0, 0, 0.265625, 0.734375, 0.265625]","[0.8, 0.7471913, 0.8, 0.0, 0.8, 0.44255972, 0.0, 0.5310788, 0.14782633, 0.557964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12656814]"
1898,64.68,0.6468,20282688,50.018465909090914,64.45669714900484,adc_episode_1898,"[0.4375, 0.75, 0.625, 0.5625, 0, 0.75, 0, 0.15625, 0.71875, 0.40625, 0, 0, 0, 0, 0, 0, 0.15625, 0.765625, 0.171875]","[0.4961921, 0.8, 0.6430255, 0.5937815, 0.02377957, 0.8, 0.0, 0.1706731, 0.7368474, 0.42637944, 0.0, 0.0, 0.0, 0.0, 0.014796825, 0.0, 0.0, 0.0, 0.0]"
1899,76.01,0.7601,20287296,50.02982954545454,64.89712210866057,adc_episode_1899,"[0.1875, 0.75, 0.6875, 0.75, 0, 0.5, 0.125, 0.46875, 0.28125, 0.3125, 0.4375, 0, 0, 0, 0, 0.125, 0, 0.609375, 0.484375]","[0.20817089, 0.8, 0.74435747, 0.766228, 0.05151279, 0.55715, 0.13133423, 0.49876955, 0.28850487, 0.32741538, 0.45485365, 0.0, 0.0, 0.0, 0.0, 0.13783719, 0.0, 0.0, 0.0]"
1900,68.02,0.6801999999999999,20278080,50.00710227272728,61.353550295857985,adc_episode_1900,"[0.6875, 0.625, 0.6875, 0.6875, 0.4375, 0.5, 0, 0.3125, 0.28125, 0.28125, 0.03125, 0.09375, 0, 0, 0, 0, 0.484375, 0.609375, 0.5]","[0.6940109515440877, 0.635449080277027, 0.7083661570992626, 0.703318983279683, 0.4698379166256163, 0.5202030338135497, 0.0, 0.3150288724923742, 0.2936509058168271, 0.3118204279338985, 0.06107913594951038, 0.09594438238682067, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1901,74.75,0.7475,20285568,50.02556818181818,61.387170521785904,adc_episode_1901,"[0.6875, 0.6875, 0.625, 0.6875, 0.5, 0.3125, 0.1875, 0.34375, 0.34375, 0.25, 0.0625, 0.0625, 0, 0, 0, 0, 0.453125, 0.640625, 0.453125]","[0.7193541677405741, 0.7403742692718979, 0.6655084344325173, 0.7129834068862142, 0.518070025732799, 0.3316758275297431, 0.24232141297062731, 0.34780291043553224, 0.3733778027422958, 0.2603180931520083, 0.06526898809228265, 0.07201739465895818, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1902,70.04,0.7004,20284416,50.02272727272727,62.13690155997848,adc_episode_1902,"[0.625, 0.75, 0.625, 0.6875, 0.4375, 0.5, 0, 0.375, 0.3125, 0.21875, 0.15625, 0, 0, 0, 0, 0, 0.40625, 0.671875, 0.40625]","[0.6505666403524782, 0.7521823147857408, 0.6490389113597306, 0.7182385057547238, 0.4807544540152577, 0.5167503231576681, 0.0, 0.37973133367938317, 0.31730849140757855, 0.237982912988692, 0.15731031844626778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1903,71.95,0.7195,20277504,50.00568181818181,60.45252824098978,adc_episode_1903,"[0.6875, 0.6875, 0.625, 0.625, 0.5, 0.4375, 0, 0.40625, 0.28125, 0.3125, 0.0625, 0, 0, 0, 0, 0, 0.546875, 0.5625, 0.546875]","[0.7345362131715094, 0.7285477585201366, 0.6674098761350608, 0.6722367000089233, 0.5098918935690402, 0.4385884107281453, 0.04481240558050887, 0.4217642756756917, 0.2862396957534837, 0.3143278400442414, 0.06815396940782392, 0.005860162834071529, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1904,77.81,0.7781,20280960,50.01420454545455,61.632598171059705,adc_episode_1904,"[0.6875, 0.625, 0.75, 0.625, 0.5, 0.375, 0.125, 0.28125, 0.375, 0.15625, 0.21875, 0, 0, 0, 0, 0, 0.4375, 0.65625, 0.421875]","[0.6887585688932779, 0.6728805051486607, 0.7810185797955589, 0.6533193055784878, 0.5544335515056982, 0.4047569162561997, 0.1454311095288581, 0.2949728159220985, 0.39544519656493843, 0.18089108493456948, 0.24591011768520396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1905,68.03,0.6803,20293632,50.04545454545455,72.13555675094136,adc_episode_1905,"[0.75, 0.75, 0.75, 0.75, 0.5, 0.1875, 0.75, 0, 0, 0.75, 0.28125, 0, 0, 0, 0, 0, 0.21875, 0, 0.703125]","[0.8, 0.8, 0.8, 0.8, 0.5309848, 0.22322102, 0.8, 0.0, 0.0, 0.75729865, 0.30091113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22971494, 0.0, 0.0]"
1906,65.60000000000001,0.6560000000000001,20276352,50.00284090909091,66.29572350726197,adc_episode_1906,"[0.6875, 0.75, 0.75, 0.375, 0.3125, 0.75, 0, 0.09375, 0.5625, 0.0625, 0.34375, 0, 0, 0, 0, 0, 0.03125, 0.796875, 0.0625]","[0.68895483, 0.8, 0.78831017, 0.42975765, 0.3424707, 0.8, 0.0, 0.11224065, 0.5839029, 0.06914731, 0.3707664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1907,72.07000000000001,0.7207000000000001,20275200,50.0,65.53254437869822,adc_episode_1907,"[0.5, 0.5, 0.75, 0.5625, 0.625, 0.125, 0.6875, 0, 0.625, 0.34375, 0, 0, 0, 0, 0.046875, 0, 0, 0.78125, 0.125]","[0.5613584, 0.559907, 0.8, 0.61565703, 0.67823356, 0.15581998, 0.7380511, 0.0, 0.65307444, 0.3679613, 0.0, 0.0, 0.0, 0.0, 0.05741399, 0.0, 0.0, 0.0, 0.0]"
1908,69.17999999999999,0.6918,20283264,50.01988636363637,76.72471759010222,adc_episode_1908,"[0.625, 0.75, 0.75, 0.75, 0.4375, 0.625, 0, 0.78125, 0.71875, 0, 0.34375, 0, 0, 0, 0, 0, 0, 0.09375, 0.546875]","[0.645119, 0.8, 0.8, 0.8, 0.4965948, 0.63771623, 0.0, 0.7979622, 0.7362876, 0.0, 0.3724261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10648513, 0.0]"
1909,65.99999999999999,0.6599999999999998,20282112,50.01704545454545,62.26465841850457,adc_episode_1909,"[0.75, 0.75, 0.75, 0.5625, 0.375, 0, 0.5, 0.15625, 0.34375, 0.65625, 0, 0, 0, 0, 0, 0, 0.3125, 0.71875, 0.28125]","[0.8, 0.8, 0.8, 0.5952391, 0.4061091, 0.0, 0.5527483, 0.17381723, 0.3648247, 0.663533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09539903, 0.0]"
1910,74.08,0.7408,20291904,50.04119318181818,55.866729424421735,adc_episode_1910,"[0.25, 0.625, 0.75, 0.5, 0.1875, 0.75, 0, 0.125, 0.21875, 0.25, 0.15625, 0, 0, 0, 0.171875, 0, 0.640625, 0.453125, 0.625]","[0.30779707, 0.6709734, 0.8, 0.55758876, 0.23618515, 0.8, 0.0, 0.13509235, 0.24581175, 0.26318467, 0.16486044, 0.0, 0.0, 0.0, 0.17307152, 0.0, 0.0, 0.0, 0.096050486]"
1911,73.13000000000001,0.7313000000000001,20282112,50.01704545454545,62.00242065626681,adc_episode_1911,"[0.75, 0.25, 0.75, 0.75, 0.375, 0.3125, 0.25, 0.25, 0.78125, 0, 0.09375, 0, 0, 0.171875, 0, 0.171875, 0, 0.5625, 0.546875]","[0.8, 0.25006348, 0.8, 0.8, 0.4205109, 0.31561646, 0.26044807, 0.25531974, 0.8, 0.017381579, 0.12302909, 0.0, 0.0, 0.1722824, 0.0, 0.18555638, 0.0, 0.0, 0.071489915]"
1912,71.63,0.7162999999999999,20289024,50.034090909090914,68.14483593329747,adc_episode_1912,"[0.0625, 0.625, 0.75, 0.125, 0.75, 0.125, 0.4375, 0.375, 0.78125, 0, 0.4375, 0, 0, 0, 0, 0, 0, 0.53125, 0.5625]","[0.09600843, 0.6753975, 0.8, 0.17019172, 0.8, 0.1728363, 0.48693612, 0.38221723, 0.8, 0.0, 0.45739487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1913,70.08,0.7008,20284416,50.02272727272727,64.49704142011834,adc_episode_1913,"[0.75, 0.75, 0.125, 0.75, 0.75, 0, 0.1875, 0.4375, 0.34375, 0, 0.5, 0, 0.125, 0, 0, 0.125, 0, 0.59375, 0.5]","[0.8, 0.8, 0.18135029, 0.8, 0.8, 0.0, 0.20869023, 0.4541739, 0.37320915, 0.0, 0.5013308, 0.0, 0.13712354, 0.0, 0.0, 0.12772241, 0.0, 0.0, 0.0]"
1914,74.52,0.7452,20284416,50.02272727272727,67.1496772458311,adc_episode_1914,"[0.75, 0.625, 0.5625, 0.75, 0.0625, 0.6875, 0, 0, 0.78125, 0, 0.125, 0.15625, 0, 0, 0, 0, 0.125, 0.5625, 0.5625]","[0.8, 0.64428914, 0.6034943, 0.8, 0.09766859, 0.6993533, 0.0, 0.0, 0.8, 0.0, 0.1445855, 0.17147255, 0.0, 0.0, 0.0, 0.0, 0.13695589, 0.0, 0.070789225]"
1915,52.66,0.5266,20307456,50.07954545454546,77.16850457235073,adc_episode_1915,"[0.75, 0.4375, 0.75, 0.4375, 0.5625, 0, 0.5625, 0, 0.78125, 0.0625, 0, 0.78125, 0, 0, 0, 0, 0, 0, 0.5]","[0.8, 0.46993992, 0.8, 0.47050464, 0.6216785, 0.0, 0.5920012, 0.0, 0.8, 0.08181523, 0.012019184, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1916,64.14999999999999,0.6415,20284416,50.02272727272727,68.93491124260355,adc_episode_1916,"[0.4375, 0.75, 0.75, 0.5, 0.375, 0.75, 0, 0.375, 0.03125, 0.78125, 0, 0, 0, 0, 0, 0, 0, 0.59375, 0.53125]","[0.47969827, 0.8, 0.8, 0.5619051, 0.38663512, 0.8, 0.0, 0.37964293, 0.056387678, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
