Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min,actions/Mean,actions/Stdev,actions/Max,actions/Min
241,2678.0,0.0,1995.0,105.0,19.0,4579.0,0.022117462417126296,0.32420000000000004,0.32420000000000004,1.0,3568.0852720737457,0.3522,0.3522,0.0,0.0011579522526719505,0.0007697424154654966,0.0035973647609353065,0.0003320637624710798,0.0001,0.0,0.0001,0.0001,0.2659827,0.15136811,0.5951082,0.06516306,0.3242000000000001,5.551115123125783e-17,0.32420000000000004,0.32420000000000004,,,,,,,,,,,,,,,,,,,,,0.3927482,0.10540497,0.5856099,0.24735871,0.3976418073750411,0.1045656990396581,0.7075,0.20850000000000002,0.013337628063845487,0.012595960169317032,0.0509329188522249,0.0007768652185660107
242,2697.0,0.0,1995.0,105.0,19.0,4598.0,0.02049569869931909,0.37150000000000005,0.37150000000000005,0.0,3578.607183933258,,,,0.0014514584375622992,0.0009195576480820272,0.0038352971896529198,0.0002809629077091813,0.0001,0.0,0.0001,0.0001,0.56933045,0.3027768,1.1833493,0.15387021,0.37150000000000005,0.0,0.37150000000000005,0.37150000000000005,,,,,,,,,,,,,,,,,,,,,0.39635542,0.10191108,0.5650416,0.2566781,0.39224836000361374,0.1036860469803794,0.7075,0.23928628861904144,0.014612046912142506,0.00809217082300102,0.03561860656655336,0.0007547924874106453
243,2716.0,0.0,1995.0,105.0,19.0,4617.0,0.018992850863758806,0.24129999999999996,0.24129999999999996,0.0,3587.887788772583,,,,0.0016624515523694248,0.0008717437776300819,0.0038770923856645823,0.00047687048208899796,0.0001,0.0,0.0001,0.0001,0.5243306,0.30603912,0.9893872,0.076598,0.24129999999999993,2.7755575615628914e-17,0.24129999999999996,0.24129999999999996,,,,,,,,,,,,,,,,,,,,,0.3923015,0.09686882,0.5590613,0.26189283,0.3912648430151865,0.1023975613970327,0.7038,0.1953,0.010983525986631767,0.00908316190846545,0.03241485956693648,0.00016266165719318006
244,2735.0,0.0,1995.0,105.0,19.0,4636.0,0.017600199399153343,0.26980000000000004,0.26980000000000004,0.0,3597.5875883102417,,,,0.0017398108450126732,0.0007515243225231425,0.0037540504708886147,0.0005819136858917773,0.0001,0.0,0.0001,0.0001,0.63935995,0.34140328,1.2618507,0.13436699,0.26980000000000004,0.0,0.26980000000000004,0.26980000000000004,,,,,,,,,,,,,,,,,,,,,0.40057036,0.094346695,0.5685833,0.26408476,0.39342403557039796,0.10060914648404666,0.7038,0.24109999999999998,0.010767955818073988,0.00837116964491192,0.02966217110903293,5.4750051624088084e-05
245,2754.0,0.0,1995.0,105.0,19.0,4655.0,0.016309664152685963,0.26049999999999995,0.26049999999999995,0.0,3606.773829460144,,,,0.0011889847769958174,0.0007621696051668093,0.0029010619036853313,0.00022738099505659193,0.0001,0.0,0.0001,0.0001,0.32744026,0.21638885,0.803501,0.10541407,0.2605,5.551115123125783e-17,0.26049999999999995,0.26049999999999995,,,,,,,,,,,,,,,,,,,,,0.3866838,0.09670405,0.57162994,0.24274817,0.38717087567620395,0.0957513081809675,0.7038,0.23487074673175812,0.006985121134833547,0.00511706748585966,0.020135826620156727,0.0011144076087079018
246,2773.0,0.0,1995.0,105.0,19.0,4674.0,0.01511375744903241,0.3926,0.3926,1.0,3624.0181124210358,0.2814,0.2814,0.0,0.002170634682341996,0.0005555024896940899,0.0031689475290477276,0.0011696580331772566,0.0001,0.0,0.0001,0.0001,0.51809156,0.17694058,0.8622505,0.31102845,0.3926,0.0,0.3926,0.3926,,,,,,,,,,,,,,,,,,,,,0.39196423,0.077281244,0.55762434,0.2644383,0.3875481518338952,0.08609576209352611,0.7075,0.1953,0.007786723996990861,0.006862995660549123,0.022636358209542656,0.00045937979442278737
247,2792.0,0.0,1995.0,105.0,19.0,4693.0,0.014005540646927678,0.371,0.371,0.0,3633.1835532188416,,,,0.0019988462671689275,0.001147311260470661,0.005617520771920681,0.0002637029974721372,0.0001,0.0,0.0001,0.0001,0.43996975,0.38055158,1.6092727,0.11032094,0.37100000000000005,5.551115123125783e-17,0.371,0.371,,,,,,,,,,,,,,,,,,,,,0.3838613,0.07682856,0.5404484,0.28844115,0.38993323395492296,0.08786782047166948,0.7038,0.20850000000000002,0.011751523371960261,0.007335455609871992,0.02418291679137265,0.0003868929442789454
248,2811.0,0.0,1995.0,105.0,19.0,4712.0,0.012978583881224148,0.3807000000000001,0.3807000000000001,0.0,3643.328010559082,,,,0.0028753249724912974,0.0017377738323203426,0.006593245081603527,0.0008238258305937052,0.0001,0.0,0.0001,0.0001,0.92569745,0.5293106,1.8013418,0.10975321,0.3807000000000001,0.0,0.3807000000000001,0.3807000000000001,,,,,,,,,,,,,,,,,,,,,0.38562283,0.07684809,0.5235507,0.27096418,0.385489882927388,0.08430126378701089,0.6861,0.20850000000000002,0.007825325818256365,0.004606087533064265,0.019103636936758605,0.002078031227469937
249,2830.0,0.0,1995.0,105.0,19.0,4731.0,0.012026928756864652,0.2815,0.2815,0.0,3652.3634090423584,,,,0.0016613769370855556,0.0009529167327727447,0.004691107664257288,0.000736169284209609,0.0001,0.0,0.0001,0.0001,0.44469225,0.2579791,0.9808778,0.13065718,0.28150000000000003,5.551115123125783e-17,0.2815,0.2815,,,,,,,,,,,,,,,,,,,,,0.375533,0.082648605,0.5613903,0.26984024,0.3833030891365889,0.079087215804075,0.7075,0.23640000000000005,0.007100012987973092,0.004183639547230497,0.015509864266524653,0.0005091285941047765
250,2849.0,0.0,1995.0,105.0,19.0,4750.0,0.011145053778321362,0.3428,0.3428,0.0,3662.8796846866608,,,,0.0016395911419143279,0.0006173227183228955,0.0034792274236679077,0.0005451679462566972,0.0001,0.0,0.0001,0.0001,0.46819374,0.19308627,0.7950854,0.19367036,0.34280000000000005,5.551115123125783e-17,0.3428,0.3428,,,,,,,,,,,,,,,,,,,,,0.3835425,0.07728562,0.5063943,0.2828145,0.37998983471360476,0.08106442066336754,0.7075,0.23640000000000005,0.0056719126636521275,0.004529104694854408,0.015329268304386806,0.0008323666521399984
251,2868.0,0.0,1995.0,105.0,19.0,4769.0,0.010327842313922269,0.29869999999999997,0.29869999999999997,1.0,3680.853183746338,0.36029999999999995,0.36029999999999995,0.0,0.0016130529078913645,0.0013304420647366085,0.006055950652807951,0.0003358471440151334,0.0001,0.0,0.0001,0.0001,0.52587074,0.32416147,1.4959494,0.122274205,0.2987,5.551115123125783e-17,0.29869999999999997,0.29869999999999997,,,,,,,,,,,,,,,,,,,,,0.36908093,0.0665766,0.48098645,0.26955873,0.36756215744639437,0.07953571410108518,0.6811,0.1953,0.005854802211108556,0.0032314774001576856,0.01127114181038193,0.0004814954305697682
252,2887.0,0.0,1995.0,105.0,19.0,4788.0,0.009570552909194549,0.30110000000000003,0.30110000000000003,0.0,3689.8386709690094,,,,0.001148459131299104,0.0005467321629592096,0.002144010504707694,0.00037008803337812424,0.0001,0.0,0.0001,0.0001,0.39751992,0.18581948,0.734598,0.109258406,0.30110000000000003,0.0,0.30110000000000003,0.30110000000000003,,,,,,,,,,,,,,,,,,,,,0.35848737,0.0641564,0.47620818,0.27006453,0.36507316253123184,0.07443677386421176,0.6631,0.20850000000000002,0.0069184744977661946,0.004586366930437291,0.018946134373475355,0.0002138004868500375
253,2906.0,0.0,1995.0,105.0,19.0,4807.0,0.008868791776983135,0.3802999999999999,0.3802999999999999,0.0,3699.7962527275085,,,,0.0013417662266874686,0.0007813838725771847,0.003184682223945856,0.0004074660537298769,0.0001,0.0,0.0001,0.0001,0.32965803,0.18296753,0.73748595,0.064299695,0.3802999999999999,0.0,0.3802999999999999,0.3802999999999999,,,,,,,,,,,,,,,,,,,,,0.37236595,0.0636814,0.48068708,0.29588386,0.36988987950922714,0.0764539490339591,0.6861,0.20850000000000002,0.005519211871198463,0.004062247592858881,0.013415552053687585,0.0010615543238309782
254,2925.0,0.0,1995.0,105.0,19.0,4826.0,0.008218487304732241,0.27569999999999995,0.27569999999999995,0.0,3709.5247132778168,,,,0.0010579254222749216,0.0005021875198196684,0.0017897638026624918,0.0003328857710584998,0.0001,0.0,0.0001,0.0001,0.29590845,0.19195785,0.661287,0.06542563,0.2756999999999999,5.551115123125783e-17,0.27569999999999995,0.27569999999999995,,,,,,,,,,,,,,,,,,,,,0.35944772,0.063855596,0.453978,0.26415,0.3637642414903061,0.07389954382985144,0.6544,0.1953,0.0033725655638841665,0.003036459247854765,0.01139813405447608,3.570725363295577e-05
255,2944.0,0.0,1995.0,105.0,19.0,4845.0,0.007615866431021465,0.3268,0.3268,0.0,3718.7505979537964,,,,0.0019169337950491656,0.0011381927354470278,0.004807000979781151,0.0003636478213593364,0.0001,0.0,0.0001,0.0001,0.6003938,0.3320154,1.1022661,0.046464622,0.32680000000000003,5.551115123125783e-17,0.3268,0.3268,,,,,,,,,,,,,,,,,,,,,0.3617169,0.06550837,0.50043744,0.27068543,0.3634247739723987,0.07452292063538189,0.7075,0.20850000000000002,0.004194695268671898,0.0027058718761352727,0.010422880527573418,0.0003700122334817158
256,2963.0,0.0,1995.0,105.0,19.0,4864.0,0.007057432754293133,0.35850000000000004,0.35850000000000004,1.0,3736.4904198646545,0.2714,0.2714,0.0,0.002389933047298756,0.0008660243528358132,0.004539289977401495,0.0012869873316958547,0.0001,0.0,0.0001,0.0001,0.60011536,0.31681162,1.2073667,0.13214356,0.3585000000000001,5.551115123125783e-17,0.35850000000000004,0.35850000000000004,,,,,,,,,,,,,,,,,,,,,0.400538,0.09219325,0.5995553,0.27429825,0.394352447698762,0.09446741440705349,0.7075,0.20850000000000002,0.005450393055632428,0.004166251165143188,0.014411989636927105,2.905871435489852e-05
257,2982.0,0.0,1995.0,105.0,19.0,4883.0,0.006539946246758065,0.3506,0.3506,0.0,3745.3768405914307,,,,0.0016572159624451564,0.0014350390140659053,0.006904165260493755,0.0005395914195105433,0.0001,0.0,0.0001,0.0001,0.534291,0.42839363,1.9059122,0.047833126,0.3506,0.0,0.3506,0.3506,,,,,,,,,,,,,,,,,,,,,0.39055017,0.08167234,0.53495455,0.26933318,0.3919206473714775,0.09147044160182846,0.6488,0.24109999999999998,0.0036411555760195572,0.00286574669769203,0.009977507553568542,0.0001752299774825585
258,3001.0,0.0,1995.0,105.0,19.0,4902.0,0.006060404455779871,0.2702,0.2702,0.0,3754.9230387210846,,,,0.00197848061280739,0.0009533186516827548,0.004433991387486458,0.0006970710237510502,0.0001,0.0,0.0001,0.0001,0.59521353,0.33821994,1.3479571,0.18110393,0.2702,0.0,0.2702,0.2702,,,,,,,,,,,,,,,,,,,,,0.39174137,0.08381635,0.5371417,0.26423484,0.39284756624789696,0.09082462190569507,0.7075,0.1953,0.003019582295827343,0.0015811457979794388,0.005949351684088492,0.00025286916714178383
259,3020.0,0.0,1995.0,105.0,19.0,4921.0,0.005616025083668432,0.21230000000000004,0.21230000000000004,0.0,3763.799665927887,,,,0.0011871384841571045,0.0006973971015822098,0.0026415367610752583,0.00035300321178510785,0.0001,0.0,0.0001,0.0001,0.37406087,0.22311933,0.78878456,0.10684524,0.21230000000000002,2.7755575615628914e-17,0.21230000000000004,0.21230000000000004,,,,,,,,,,,,,,,,,,,,,0.38962156,0.08487655,0.5662296,0.2728028,0.39356255729624795,0.08800425460735492,0.7075,0.24109999999999998,0.004067017886603367,0.0031077892020258692,0.011072082164838938,5.0920937032206846e-05
260,3039.0,0.0,1995.0,105.0,19.0,4940.0,0.005204229844810644,0.31279999999999997,0.31279999999999997,0.0,3772.8114211559296,,,,0.0020905753642889774,0.001104785691994493,0.005501107778400183,0.0007496743346564472,0.0001,0.0,0.0001,0.0001,0.6986097,0.36701742,1.4815707,0.11678975,0.3128,5.551115123125783e-17,0.31279999999999997,0.31279999999999997,,,,,,,,,,,,,,,,,,,,,0.38405272,0.08333412,0.53445286,0.2799989,0.39021896972374787,0.08514130726068929,0.6861,0.1953,0.0033196856571833413,0.002723678102090177,0.010679191080121034,0.00030597805304310554
261,3058.0,0.0,1995.0,105.0,19.0,4959.0,0.0048226295064776195,0.3427,0.3427,1.0,3790.8329877853394,0.3198,0.3198,0.0,0.0016982201389813174,0.0008034344294085476,0.0035490370355546474,0.000615970348007977,0.0001,0.0,0.0001,0.0001,0.4100886,0.15016839,0.6916205,0.17533746,0.34269999999999995,5.551115123125783e-17,0.3427,0.3427,,,,,,,,,,,,,,,,,,,,,0.38111034,0.06943237,0.5047175,0.26398233,0.3809807829880466,0.08136260164826624,0.6861,0.1953,0.0023864246201220247,0.0021906984471196365,0.008968552278897729,0.00011393654627722575
262,3077.0,0.0,1995.0,105.0,19.0,4978.0,0.004469010026515229,0.30700000000000005,0.30700000000000005,0.0,3800.6515011787415,,,,0.001543029125766932,0.000864567195948706,0.0034115100279450417,0.0003503147163428366,0.0001,0.0,0.0001,0.0001,0.40837717,0.25275478,0.85649526,0.057421304,0.3070000000000001,5.551115123125783e-17,0.30700000000000005,0.30700000000000005,,,,,,,,,,,,,,,,,,,,,0.3897438,0.08030452,0.53144914,0.26743698,0.3856814553615534,0.07901823783737558,0.6631,0.20850000000000002,0.200147334604869,0.2745249617639437,0.789058778376256,0.0003740025542080333
263,3096.0,0.0,1995.0,105.0,19.0,4997.0,0.004141319707488988,0.1977,0.1977,0.0,3811.45658659935,,,,0.0013341701802952837,0.0007388411044502607,0.002752645406872034,0.0003291821922175586,0.0001,0.0,0.0001,0.0001,0.40209872,0.19284095,0.9981033,0.08338578,0.19770000000000001,2.7755575615628914e-17,0.1977,0.1977,,,,,,,,,,,,,,,,,,,,,0.3829627,0.07575068,0.50633687,0.26820254,0.3813826393275625,0.07826191067790982,0.6544,0.1953,0.5448409822843203,0.31316389699460306,0.8031417477776553,0.06059230452987132
264,3115.0,0.0,1995.0,105.0,19.0,5016.0,0.003837657292751708,0.18600000000000005,0.18600000000000005,0.0,3821.7361505031586,,,,0.0009542642502411683,0.0008618304407558397,0.004002518951892853,0.00021772390755359083,0.0001,0.0,0.0001,0.0001,0.26870298,0.18187657,0.7581516,0.0471639,0.18600000000000003,2.7755575615628914e-17,0.18600000000000005,0.18600000000000005,,,,,,,,,,,,,,,,,,,,,0.37761003,0.06915311,0.50906825,0.28527895,0.3828065037357724,0.07512514566392514,0.7075,0.21230000000000004,0.4575566311609177,0.3778830041424209,0.8022330860131305,0.0021936075768585763
265,3134.0,0.0,1995.0,105.0,19.0,5035.0,0.0035562609353674327,0.15780000000000005,0.15780000000000005,0.0,3830.7815339565277,,,,0.001224270636966038,0.000597508438053903,0.0027162483893334866,0.00037047616206109524,0.0001,0.0,0.0001,0.0001,0.27266204,0.1443411,0.67530364,0.09532664,0.15780000000000002,2.7755575615628914e-17,0.15780000000000005,0.15780000000000005,,,,,,,,,,,,,,,,,,,,,0.38075578,0.07290563,0.50747085,0.28695107,0.38256379434184895,0.07832594316362358,0.7075,0.1953,0.45420267239054174,0.383155658902241,0.8022878116029585,8.750976803935425e-05
266,3153.0,0.0,1995.0,105.0,19.0,5054.0,0.0032954979758893998,0.17259999999999998,0.17259999999999998,1.0,3850.363492012024,0.1523,0.1523,0.0,0.0017667157226242125,0.0007226785670381878,0.0037514956202358007,0.0006298162625171244,0.0001,0.0,0.0001,0.0001,0.4097301,0.23678227,0.8655528,0.051343344,0.1726,2.7755575615628914e-17,0.17259999999999998,0.17259999999999998,,,,,,,,,,,,,,,,,,,,,0.40964872,0.084204376,0.5266641,0.28875488,0.4091284616658671,0.09267503536023887,0.6861,0.15780000000000005,0.457371922404382,0.3861121477444464,0.80171855026651,0.00013159279677146894
267,3172.0,0.0,1995.0,105.0,19.0,5073.0,0.003053855469682807,0.22250000000000003,0.22250000000000003,0.0,3859.170687675476,,,,0.002088848821585998,0.0010067522330054065,0.004676035139709711,0.0005153196398168802,0.0001,0.0,0.0001,0.0001,0.5038669,0.3156223,1.2531232,0.14296804,0.22250000000000006,2.7755575615628914e-17,0.22250000000000003,0.22250000000000003,,,,,,,,,,,,,,,,,,,,,0.3929697,0.08865284,0.5523953,0.2675496,0.4083050529044535,0.09294556760565093,0.6544,0.17259999999999998,0.45674686427863875,0.3862566377198787,0.8025379050276767,0.00024412637520864047
268,3191.0,0.0,1995.0,105.0,19.0,5092.0,0.0028299314088319704,0.1775,0.1775,0.0,3869.410623073578,,,,0.0014010872562519377,0.0008294514057309183,0.003338136011734605,0.0003723290574271232,0.0001,0.0,0.0001,0.0001,0.24282251,0.14242125,0.49249735,0.07281345,0.17750000000000002,2.7755575615628914e-17,0.1775,0.1775,,,,,,,,,,,,,,,,,,,,,0.38862282,0.07727599,0.49514958,0.26651672,0.4175553734476782,0.09120141664147317,0.6861,0.15780000000000005,0.4513116199469196,0.38291498890197173,0.8065559782039556,0.0003910344480545845
269,3210.0,0.0,1995.0,105.0,19.0,5111.0,0.002622426587701453,0.24280000000000002,0.24280000000000002,0.0,3878.9057631492615,,,,0.0008693220685624207,0.0005301695058737717,0.0019473034190014005,0.00012352631893008947,0.0001,0.0,0.0001,0.0001,0.13595825,0.08618462,0.39971215,0.040294807,0.2428,2.7755575615628914e-17,0.24280000000000002,0.24280000000000002,,,,,,,,,,,,,,,,,,,,,0.4049429,0.07931019,0.5269387,0.28838724,0.416567838321295,0.09053555432350709,0.6861,0.17259999999999998,0.4346987794486343,0.3727836551812147,0.8003451532310726,0.0009529302124952519
270,3229.0,0.0,1995.0,105.0,19.0,5130.0,0.00243013706495521,0.21940000000000004,0.21940000000000004,0.0,3888.4651923179626,,,,0.0007899001793703064,0.0004024333481224505,0.0017941296100616455,0.00016132014570757747,0.0001,0.0,0.0001,0.0001,0.13300095,0.055992637,0.25194392,0.03682675,0.21940000000000007,2.7755575615628914e-17,0.21940000000000004,0.21940000000000004,,,,,,,,,,,,,,,,,,,,,0.4015286,0.07978024,0.51836765,0.2857071,0.41719920054744514,0.08835537115212333,0.6209,0.17259999999999998,0.30412817624346317,0.32487382719638663,0.7998308762803633,0.0007064899062367475
271,3248.0,0.0,1995.0,105.0,19.0,5149.0,0.0022519471782984513,0.29979999999999996,0.29979999999999996,1.0,3907.452250957489,0.30010000000000003,0.30010000000000003,0.0,0.001468183210818097,0.0007189857533073415,0.0033369995653629303,0.0003306369762867689,0.0001,0.0,0.0001,0.0001,0.30779827,0.1650372,0.6651646,0.042530403,0.2998,5.551115123125783e-17,0.29979999999999996,0.29979999999999996,,,,,,,,,,,,,,,,,,,,,0.42572293,0.07680509,0.52070403,0.28918886,0.42547677975487375,0.0859099531526962,0.6861,0.15780000000000005,0.1700720193010088,0.28849686972039534,0.8010261238495657,3.351274609147709e-05
272,3267.0,0.0,1995.0,105.0,19.0,5168.0,0.0020868230714138026,0.33140000000000003,0.33140000000000003,0.0,3917.721214532852,,,,0.0024414083066706858,0.0012248725068477585,0.004899050574749708,0.0006960650207474828,0.0001,0.0,0.0001,0.0001,0.58842486,0.32334715,1.1146972,0.14146166,0.3314000000000001,5.551115123125783e-17,0.33140000000000003,0.33140000000000003,,,,,,,,,,,,,,,,,,,,,0.4291156,0.08481869,0.54301256,0.29524338,0.4239367099571559,0.08431949882062689,0.6336999999999999,0.17259999999999998,0.12613964013434964,0.2868758127752116,0.7997552737526441,0.00023363117189799683
273,3286.0,0.0,1995.0,105.0,19.0,5187.0,0.0019338066955351075,0.3457,0.3457,0.0,3927.5690989494324,,,,0.0016997843372842504,0.0007826991452604905,0.003194069489836693,0.0004899402847513556,0.0001,0.0,0.0001,0.0001,0.44500038,0.2078428,0.82740027,0.08562681,0.3457,0.0,0.3457,0.3457,,,,,,,,,,,,,,,,,,,,,0.42183244,0.085258715,0.5391699,0.26260287,0.4193961276671125,0.08445503650484495,0.6336999999999999,0.15780000000000005,0.12629597050148056,0.28841749639752723,0.8000594194812929,2.8206517772320835e-05
274,3305.0,0.0,1995.0,105.0,19.0,5206.0,0.001792010250856036,0.37329999999999997,0.37329999999999997,0.0,3936.16241645813,,,,0.0020355800709997616,0.0007930436000147412,0.00361062353476882,0.0006154902512207627,0.0001,0.0,0.0001,0.0001,0.57195306,0.24455717,0.9458696,0.15528433,0.3733,5.551115123125783e-17,0.37329999999999997,0.37329999999999997,,,,,,,,,,,,,,,,,,,,,0.433378,0.087022215,0.54018533,0.27462795,0.43178599413629204,0.08010959950532898,0.6336999999999999,0.1953,0.1259194883817678,0.2882462902756398,0.8013958265958799,2.349236609325929e-05
275,3324.0,0.0,1995.0,105.0,19.0,5225.0,0.001660611035522611,0.37670000000000003,0.37670000000000003,0.0,3945.5633475780487,,,,0.0015847065272585799,0.0008376990105696149,0.004452705383300781,0.0005501279956661165,0.0001,0.0,0.0001,0.0001,0.5114308,0.2079886,1.0668312,0.17870615,0.3767,5.551115123125783e-17,0.37670000000000003,0.37670000000000003,,,,,,,,,,,,,,,,,,,,,0.4272471,0.074049,0.51944953,0.31731814,0.428528570424724,0.07804956088453768,0.6488,0.1977,0.12562346522305212,0.28822533509891723,0.8006856970354654,6.730520573157533e-06
276,3343.0,0.0,1995.0,105.0,19.0,5244.0,0.0015388466723235373,0.279,0.279,1.0,3963.644436597824,0.2993,0.2993,0.0,0.001250742414009033,0.0007907566897779534,0.0037913452833890915,0.00032445689430460334,0.0001,0.0,0.0001,0.0001,0.27369088,0.17110308,0.72009844,0.07327325,0.279,0.0,0.279,0.279,,,,,,,,,,,,,,,,,,,,,0.469517,0.07483603,0.57213193,0.33013296,0.47079180766339934,0.08393391592428505,0.6544,0.15780000000000005,0.12622253241518427,0.2883869495322838,0.8013391299894046,0.00022094137380055407
277,3362.0,0.0,1995.0,105.0,19.0,5263.0,0.001426010685383633,0.36519999999999997,0.36519999999999997,0.0,3973.2743849754333,,,,0.000879430009970545,0.0005819213448796552,0.0025713294744491577,0.0002649767848197371,0.0001,0.0,0.0001,0.0001,0.16641192,0.0832284,0.37466562,0.04848387,0.3651999999999999,5.551115123125783e-17,0.36519999999999997,0.36519999999999997,,,,,,,,,,,,,,,,,,,,,0.46941763,0.07685871,0.5720182,0.34113652,0.47331902012543536,0.08046284093095978,0.7075,0.1775,0.126147333798547,0.28958770483832114,0.8019179352297774,8.350173497832742e-06
278,3381.0,0.0,1995.0,105.0,19.0,5282.0,0.0013214484011963748,0.34840000000000004,0.34840000000000004,0.0,3982.4596905708313,,,,0.001136045890840857,0.0007952388983487153,0.0029385285452008247,0.00024259967904072255,0.0001,0.0,0.0001,0.0001,0.22994116,0.1337523,0.58813775,0.07003012,0.3484,5.551115123125783e-17,0.34840000000000004,0.34840000000000004,,,,,,,,,,,,,,,,,,,,,0.4723871,0.08094501,0.5782485,0.32994217,0.47096985583342615,0.08176771652727316,0.7075,0.15780000000000005,0.12685589862367666,0.29089158611010485,0.8004854864584772,0.00014267099816807878
279,3400.0,0.0,1995.0,105.0,19.0,5301.0,0.0012245531502133701,0.391,0.391,0.0,3992.3437106609344,,,,0.0008376128785635552,0.0005988660082785532,0.0023773610591888428,0.00012537399015855044,0.0001,0.0,0.0001,0.0001,0.24650751,0.09730191,0.47464073,0.05767027,0.391,0.0,0.391,0.391,,,,,,,,,,,,,,,,,,,,,0.47535735,0.068750374,0.5644361,0.35580888,0.47389504358155854,0.07642892272355244,0.6132,0.15780000000000005,0.12658675360480387,0.2898349216136798,0.8004853493113706,6.209482120687188e-06
280,3419.0,0.0,1995.0,105.0,19.0,5320.0,0.001134762746952425,0.35540000000000005,0.35540000000000005,0.0,4002.021240711212,,,,0.0008446661037548134,0.0005748385869728363,0.0027185389772057533,0.0002279536856804043,0.0001,0.0,0.0001,0.0001,0.25595045,0.17044245,0.80110055,0.034797546,0.3554000000000001,5.551115123125783e-17,0.35540000000000005,0.35540000000000005,,,,,,,,,,,,,,,,,,,,,0.46714863,0.076048195,0.5579149,0.34134835,0.4736553634392304,0.0752005690118131,0.601,0.17259999999999998,0.12667579173875473,0.2911781131668044,0.7998289157989188,5.0368175695280186e-05
281,3438.0,0.0,1995.0,105.0,19.0,5339.0,0.0010515562282018076,0.30589999999999995,0.30589999999999995,1.0,4021.4236648082733,0.29979999999999996,0.29979999999999996,0.0,0.0008923737073524131,0.00033485627435449623,0.0017059689853340387,0.0004046746762469411,0.0001,0.0,0.0001,0.0001,0.20414466,0.085795484,0.3297868,0.045794696,0.3059,5.551115123125783e-17,0.30589999999999995,0.30589999999999995,,,,,,,,,,,,,,,,,,,,,0.4982458,0.07651596,0.5959221,0.360425,0.493687630588851,0.07646781717691047,0.6132,0.18600000000000005,0.12362826662436417,0.28405553936710126,0.7998608990290516,7.72004973233898e-05
282,3457.0,0.0,1995.0,105.0,19.0,5358.0,0.0009744508303958024,0.36760000000000004,0.36760000000000004,0.0,4031.136483669281,,,,0.0009644170794571335,0.0008088044959350293,0.0029361327178776264,0.00015434910892508924,0.0001,0.0,0.0001,0.0001,0.21166381,0.20023115,0.85624766,0.04423316,0.3676000000000001,5.551115123125783e-17,0.36760000000000004,0.36760000000000004,,,,,,,,,,,,,,,,,,,,,0.48907098,0.084352635,0.58430177,0.30485442,0.4974217114869091,0.07546926952916402,0.7075,0.15780000000000005,0.1267283736560588,0.29131651465340996,0.80007906431789,2.4272121645260583e-05
283,3476.0,0.0,1995.0,105.0,19.0,5377.0,0.0009029991886243072,0.30989999999999995,0.30989999999999995,0.0,4040.7942419052124,,,,0.0010726912652090606,0.0005696657459561891,0.00253929547034204,0.0003102881310041994,0.0001,0.0,0.0001,0.0001,0.30573815,0.11222586,0.48390508,0.11017357,0.30989999999999995,0.0,0.30989999999999995,0.30989999999999995,,,,,,,,,,,,,,,,,,,,,0.49770957,0.07358501,0.5926989,0.34537977,0.49773334930613644,0.07378615704137866,0.6544,0.17259999999999998,0.12679638762239573,0.2909355349349844,0.8000585167668697,0.00015502712635330945
284,3495.0,0.0,1995.0,105.0,19.0,5396.0,0.0008367867410251523,0.3728,0.3728,0.0,4050.1374084949493,,,,0.0012764980832192425,0.000626740505006651,0.0030346689745783806,0.0004597005608957261,0.0001,0.0,0.0001,0.0001,0.39539376,0.16548748,0.5868539,0.07429431,0.37279999999999996,5.551115123125783e-17,0.3728,0.3728,,,,,,,,,,,,,,,,,,,,,0.4919788,0.07174778,0.5988277,0.3658237,0.49603233507205213,0.07604172455525614,0.6294,0.15780000000000005,0.12684305471294385,0.29135079278930276,0.800416573063882,2.4352057460275653e-05
285,3514.0,0.0,1995.0,105.0,19.0,5415.0,0.0007754293234994462,0.3635,0.3635,0.0,4059.1176974773407,,,,0.000984991680727237,0.000503813703795599,0.0018955736886709929,0.0003434311365708709,0.0001,0.0,0.0001,0.0001,0.2705439,0.11430115,0.44568402,0.11295238,0.3635,0.0,0.3635,0.3635,,,,,,,,,,,,,,,,,,,,,0.5027351,0.068712726,0.5770613,0.37450305,0.49383229706457094,0.0775131485077352,0.6544,0.15780000000000005,0.12661679018982241,0.29127057824502517,0.8005167117464757,3.943588217727348e-05
